TIC_ID,n_sectors,sector_list
394130313,41,"[np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(26), np.int64(25), np.int64(24), np.int64(22), np.int64(21), np.int64(23), np.int64(40), np.int64(41), np.int64(47), np.int64(57), np.int64(60), np.int64(59), np.int64(58), np.int64(56), np.int64(52), np.int64(51), np.int64(50), np.int64(49), np.int64(48), np.int64(54), np.int64(73), np.int64(85), np.int64(84), np.int64(83), np.int64(82), np.int64(81), np.int64(80), np.int64(77), np.int64(78), np.int64(76), np.int64(75), np.int64(74), np.int64(79), np.int64(86)]"
355916910,9,"[np.int64(14), np.int64(15), np.int64(21), np.int64(22), np.int64(41), np.int64(48), np.int64(49), np.int64(75), np.int64(76)]"
446169154,13,"[np.int64(14), np.int64(19), np.int64(20), np.int64(21), np.int64(26), np.int64(41), np.int64(47), np.int64(53), np.int64(59), np.int64(60), np.int64(73), np.int64(74), np.int64(79)]"
355515052,4,"[np.int64(14), np.int64(40), np.int64(54), np.int64(81)]"
330496058,4,"[np.int64(40), np.int64(53), np.int64(54), np.int64(80)]"
459222815,9,"[np.int64(14), np.int64(15), np.int64(21), np.int64(22), np.int64(41), np.int64(48), np.int64(49), np.int64(75), np.int64(76)]"
341545045,9,"[np.int64(14), np.int64(15), np.int64(21), np.int64(22), np.int64(41), np.int64(48), np.int64(49), np.int64(75), np.int64(76)]"
182680659,3,"[np.int64(54), np.int64(80), np.int64(81)]"
401808730,4,"[np.int64(40), np.int64(54), np.int64(80), np.int64(81)]"
131721747,2,"[np.int64(54), np.int64(81)]"
404510731,2,"[np.int64(23), np.int64(50)]"
409368638,2,"[np.int64(23), np.int64(50)]"
459223649,8,"[np.int64(15), np.int64(16), np.int64(21), np.int64(22), np.int64(48), np.int64(49), np.int64(75), np.int64(76)]"
394547839,6,"[np.int64(14), np.int64(40), np.int64(41), np.int64(54), np.int64(74), np.int64(81)]"
441699729,0,[]
196305558,0,[]
281950041,7,"[np.int64(14), np.int64(40), np.int64(53), np.int64(54), np.int64(74), np.int64(80), np.int64(81)]"
351166027,0,[]
378993741,2,"[np.int64(23), np.int64(50)]"
1714738338,7,"[np.int64(14), np.int64(40), np.int64(41), np.int64(54), np.int64(74), np.int64(80), np.int64(81)]"
339622871,2,"[np.int64(54), np.int64(81)]"
22817261,5,"[np.int64(23), np.int64(49), np.int64(50), np.int64(76), np.int64(77)]"
207386596,1,[np.int64(50)]
284827826,5,"[np.int64(14), np.int64(40), np.int64(41), np.int64(54), np.int64(81)]"
259271401,41,"[np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(26), np.int64(23), np.int64(25), np.int64(21), np.int64(22), np.int64(40), np.int64(41), np.int64(47), np.int64(56), np.int64(60), np.int64(59), np.int64(58), np.int64(57), np.int64(55), np.int64(53), np.int64(52), np.int64(51), np.int64(50), np.int64(49), np.int64(48), np.int64(54), np.int64(73), np.int64(84), np.int64(83), np.int64(82), np.int64(81), np.int64(80), np.int64(76), np.int64(78), np.int64(77), np.int64(75), np.int64(74), np.int64(79), np.int64(86)]"
1920876055,0,[]
375110879,2,"[np.int64(54), np.int64(81)]"
1000775319,2,"[np.int64(49), np.int64(50)]"
213739541,2,"[np.int64(54), np.int64(81)]"
27014182,13,"[np.int64(14), np.int64(15), np.int64(40), np.int64(41), np.int64(54), np.int64(55), np.int64(56), np.int64(74), np.int64(75), np.int64(76), np.int64(81), np.int64(82), np.int64(83)]"
392614288,2,"[np.int64(54), np.int64(81)]"
328934882,2,"[np.int64(23), np.int64(50)]"
354065674,5,"[np.int64(14), np.int64(40), np.int64(54), np.int64(80), np.int64(81)]"
122215177,7,"[np.int64(14), np.int64(40), np.int64(41), np.int64(54), np.int64(74), np.int64(80), np.int64(81)]"
355325110,0,[]
141815106,7,"[np.int64(15), np.int64(16), np.int64(22), np.int64(48), np.int64(49), np.int64(75), np.int64(76)]"
286946484,6,"[np.int64(15), np.int64(16), np.int64(22), np.int64(23), np.int64(49), np.int64(76)]"
357428840,3,"[np.int64(40), np.int64(54), np.int64(81)]"
72461450,2,"[np.int64(23), np.int64(50)]"
424870548,13,"[np.int64(14), np.int64(15), np.int64(40), np.int64(41), np.int64(54), np.int64(55), np.int64(56), np.int64(74), np.int64(75), np.int64(76), np.int64(81), np.int64(82), np.int64(83)]"
113329742,5,"[np.int64(14), np.int64(40), np.int64(41), np.int64(54), np.int64(81)]"
373071009,5,"[np.int64(14), np.int64(40), np.int64(41), np.int64(54), np.int64(81)]"
72465347,1,[np.int64(23)]
293806873,19,"[np.int64(14), np.int64(16), np.int64(20), np.int64(40), np.int64(41), np.int64(47), np.int64(60), np.int64(55), np.int64(56), np.int64(50), np.int64(54), np.int64(83), np.int64(74), np.int64(75), np.int64(76), np.int64(77), np.int64(81), np.int64(82), np.int64(84)]"
272274040,7,"[np.int64(41), np.int64(54), np.int64(55), np.int64(74), np.int64(75), np.int64(81), np.int64(82)]"
72506701,2,"[np.int64(23), np.int64(50)]"
357356862,2,"[np.int64(23), np.int64(50)]"
471011845,5,"[np.int64(16), np.int64(22), np.int64(23), np.int64(49), np.int64(76)]"
224211670,2,"[np.int64(54), np.int64(81)]"
374116640,0,[]
379117362,2,"[np.int64(23), np.int64(50)]"
213721036,4,"[np.int64(40), np.int64(41), np.int64(54), np.int64(74)]"
26884478,13,"[np.int64(14), np.int64(15), np.int64(40), np.int64(41), np.int64(54), np.int64(55), np.int64(56), np.int64(74), np.int64(75), np.int64(76), np.int64(81), np.int64(82), np.int64(83)]"
72518243,1,[np.int64(23)]
165766775,3,"[np.int64(23), np.int64(50), np.int64(77)]"
359220741,2,"[np.int64(23), np.int64(50)]"
352300400,24,"[np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(20), np.int64(24), np.int64(40), np.int64(41), np.int64(47), np.int64(60), np.int64(57), np.int64(56), np.int64(55), np.int64(54), np.int64(50), np.int64(74), np.int64(75), np.int64(76), np.int64(77), np.int64(81), np.int64(82), np.int64(83), np.int64(84), np.int64(85)]"
435479953,3,"[np.int64(14), np.int64(75), np.int64(81)]"
264669732,2,"[np.int64(54), np.int64(81)]"
144438565,3,"[np.int64(23), np.int64(50), np.int64(77)]"
249736205,1,[np.int64(81)]
424719589,15,"[np.int64(14), np.int64(15), np.int64(16), np.int64(23), np.int64(40), np.int64(41), np.int64(54), np.int64(55), np.int64(56), np.int64(60), np.int64(74), np.int64(75), np.int64(76), np.int64(81), np.int64(83)]"
184164142,0,[]
349288106,2,"[np.int64(23), np.int64(50)]"
72576830,2,"[np.int64(23), np.int64(50)]"
375464367,2,"[np.int64(54), np.int64(81)]"
327235897,1,[np.int64(81)]
458457378,2,"[np.int64(23), np.int64(50)]"
259237827,41,"[np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(26), np.int64(25), np.int64(24), np.int64(22), np.int64(21), np.int64(23), np.int64(40), np.int64(41), np.int64(47), np.int64(57), np.int64(60), np.int64(59), np.int64(58), np.int64(56), np.int64(53), np.int64(51), np.int64(50), np.int64(49), np.int64(48), np.int64(55), np.int64(73), np.int64(85), np.int64(84), np.int64(83), np.int64(82), np.int64(81), np.int64(80), np.int64(77), np.int64(78), np.int64(76), np.int64(75), np.int64(74), np.int64(79), np.int64(86)]"
69240950,2,"[np.int64(54), np.int64(81)]"
1880156147,9,"[np.int64(14), np.int64(15), np.int64(41), np.int64(54), np.int64(55), np.int64(74), np.int64(75), np.int64(81), np.int64(82)]"
287511722,5,"[np.int64(14), np.int64(41), np.int64(54), np.int64(75), np.int64(81)]"
367758676,1,[np.int64(23)]
279979429,43,"[np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(19), np.int64(20), np.int64(26), np.int64(25), np.int64(24), np.int64(22), np.int64(21), np.int64(23), np.int64(40), np.int64(41), np.int64(47), np.int64(56), np.int64(60), np.int64(59), np.int64(58), np.int64(57), np.int64(55), np.int64(53), np.int64(52), np.int64(51), np.int64(50), np.int64(49), np.int64(48), np.int64(54), np.int64(73), np.int64(85), np.int64(84), np.int64(83), np.int64(82), np.int64(81), np.int64(80), np.int64(76), np.int64(78), np.int64(77), np.int64(75), np.int64(74), np.int64(79), np.int64(86)]"
59509197,6,"[np.int64(41), np.int64(54), np.int64(55), np.int64(74), np.int64(75), np.int64(81)]"
408842743,2,"[np.int64(54), np.int64(81)]"
271545295,9,"[np.int64(14), np.int64(15), np.int64(40), np.int64(41), np.int64(55), np.int64(74), np.int64(75), np.int64(81), np.int64(82)]"
358767963,9,"[np.int64(14), np.int64(16), np.int64(21), np.int64(22), np.int64(41), np.int64(48), np.int64(49), np.int64(75), np.int64(76)]"
402662579,2,"[np.int64(54), np.int64(81)]"
1843850478,4,"[np.int64(14), np.int64(41), np.int64(54), np.int64(81)]"
420685356,1,[np.int64(50)]
457880598,2,"[np.int64(23), np.int64(50)]"
70257116,0,[]
281360699,2,"[np.int64(54), np.int64(81)]"
398523562,1,[np.int64(81)]
452137358,3,"[np.int64(41), np.int64(54), np.int64(81)]"
345382647,1,[np.int64(54)]
43172561,0,[]
281446108,2,"[np.int64(54), np.int64(81)]"
418189606,2,"[np.int64(54), np.int64(81)]"
117905020,6,"[np.int64(14), np.int64(41), np.int64(54), np.int64(55), np.int64(81), np.int64(82)]"
287947139,5,"[np.int64(14), np.int64(41), np.int64(54), np.int64(55), np.int64(81)]"
87818733,1,[np.int64(14)]
23849367,3,"[np.int64(23), np.int64(50), np.int64(77)]"
169183164,0,[]
72601126,2,"[np.int64(23), np.int64(50)]"
244330163,5,"[np.int64(14), np.int64(41), np.int64(54), np.int64(55), np.int64(81)]"
275240386,2,"[np.int64(54), np.int64(81)]"
345571990,1,[np.int64(81)]
117013343,5,"[np.int64(14), np.int64(41), np.int64(54), np.int64(55), np.int64(81)]"
367211869,1,[np.int64(54)]
168704717,6,"[np.int64(16), np.int64(23), np.int64(49), np.int64(50), np.int64(76), np.int64(77)]"
310362802,6,"[np.int64(22), np.int64(23), np.int64(49), np.int64(50), np.int64(76), np.int64(77)]"
233346162,14,"[np.int64(14), np.int64(15), np.int64(41), np.int64(54), np.int64(55), np.int64(56), np.int64(57), np.int64(75), np.int64(76), np.int64(77), np.int64(81), np.int64(82), np.int64(83), np.int64(84)]"
274778177,0,[]
41195655,9,"[np.int64(14), np.int64(15), np.int64(41), np.int64(54), np.int64(55), np.int64(74), np.int64(75), np.int64(81), np.int64(82)]"
294603115,8,"[np.int64(41), np.int64(54), np.int64(55), np.int64(56), np.int64(75), np.int64(76), np.int64(81), np.int64(83)]"
10729459,7,"[np.int64(16), np.int64(22), np.int64(23), np.int64(49), np.int64(50), np.int64(76), np.int64(77)]"
150410671,2,"[np.int64(23), np.int64(50)]"
256749693,27,"[np.int64(14), np.int64(15), np.int64(16), np.int64(17), np.int64(18), np.int64(21), np.int64(24), np.int64(25), np.int64(41), np.int64(59), np.int64(58), np.int64(57), np.int64(56), np.int64(54), np.int64(51), np.int64(48), np.int64(55), np.int64(85), np.int64(74), np.int64(75), np.int64(76), np.int64(77), np.int64(78), np.int64(82), np.int64(83), np.int64(84), np.int64(86)]"
27335737,4,"[np.int64(16), np.int64(23), np.int64(50), np.int64(77)]"
141331113,2,"[np.int64(23), np.int64(50)]"
141336827,1,[np.int64(23)]
310379752,7,"[np.int64(16), np.int64(22), np.int64(23), np.int64(49), np.int64(50), np.int64(76), np.int64(77)]"
135169898,2,"[np.int64(23), np.int64(50)]"
135171750,2,"[np.int64(23), np.int64(50)]"
166151118,9,"[np.int64(15), np.int64(16), np.int64(21), np.int64(23), np.int64(41), np.int64(48), np.int64(49), np.int64(75), np.int64(76)]"
347407298,1,[np.int64(50)]
232979046,11,"[np.int64(14), np.int64(15), np.int64(16), np.int64(21), np.int64(22), np.int64(23), np.int64(41), np.int64(48), np.int64(49), np.int64(75), np.int64(76)]"
459832522,0,[]
27434232,4,"[np.int64(16), np.int64(23), np.int64(50), np.int64(77)]"
421805769,1,[np.int64(50)]
27462264,4,"[np.int64(16), np.int64(23), np.int64(50), np.int64(77)]"
310394444,6,"[np.int64(22), np.int64(23), np.int64(49), np.int64(50), np.int64(76), np.int64(77)]"
421737480,1,[np.int64(50)]
441712711,6,"[np.int64(22), np.int64(23), np.int64(49), np.int64(50), np.int64(76), np.int64(77)]"
441697305,8,"[np.int64(15), np.int64(16), np.int64(22), np.int64(23), np.int64(49), np.int64(50), np.int64(76), np.int64(77)]"
27352198,3,"[np.int64(16), np.int64(50), np.int64(77)]"
409374262,3,"[np.int64(23), np.int64(50), np.int64(77)]"
441707475,7,"[np.int64(16), np.int64(22), np.int64(23), np.int64(49), np.int64(50), np.int64(76), np.int64(77)]"
446440809,1,[np.int64(50)]
67993023,1,[np.int64(23)]
158513366,7,"[np.int64(15), np.int64(16), np.int64(22), np.int64(23), np.int64(50), np.int64(76), np.int64(77)]"
159630982,9,"[np.int64(15), np.int64(16), np.int64(22), np.int64(23), np.int64(48), np.int64(49), np.int64(50), np.int64(75), np.int64(77)]"
345561530,2,"[np.int64(50), np.int64(51)]"
154382738,8,"[np.int64(15), np.int64(16), np.int64(22), np.int64(23), np.int64(49), np.int64(50), np.int64(76), np.int64(77)]"
86434726,1,[np.int64(50)]
424736467,1,[np.int64(50)]
116279676,3,"[np.int64(16), np.int64(23), np.int64(50)]"
159636127,8,"[np.int64(15), np.int64(16), np.int64(22), np.int64(23), np.int64(48), np.int64(50), np.int64(75), np.int64(77)]"
366362698,1,[np.int64(51)]
232529507,1,[np.int64(50)]
27434899,4,"[np.int64(16), np.int64(23), np.int64(50), np.int64(77)]"
156646494,3,"[np.int64(23), np.int64(50), np.int64(77)]"
446436963,1,[np.int64(51)]
441709021,7,"[np.int64(16), np.int64(22), np.int64(23), np.int64(49), np.int64(50), np.int64(76), np.int64(77)]"
287030601,3,"[np.int64(23), np.int64(50), np.int64(77)]"
157934515,4,"[np.int64(23), np.int64(24), np.int64(50), np.int64(77)]"
1102114175,5,"[np.int64(16), np.int64(49), np.int64(50), np.int64(76), np.int64(77)]"
28240967,4,"[np.int64(23), np.int64(24), np.int64(50), np.int64(77)]"
198304072,4,"[np.int64(24), np.int64(50), np.int64(51), np.int64(77)]"
1101124558,1,[np.int64(51)]
1101124559,0,[]
368788381,1,[np.int64(51)]
402213447,1,[np.int64(51)]
67991192,4,"[np.int64(16), np.int64(23), np.int64(50), np.int64(77)]"
311069416,8,"[np.int64(15), np.int64(16), np.int64(22), np.int64(23), np.int64(49), np.int64(50), np.int64(76), np.int64(77)]"
219003568,11,"[np.int64(14), np.int64(15), np.int64(16), np.int64(21), np.int64(22), np.int64(23), np.int64(41), np.int64(48), np.int64(49), np.int64(75), np.int64(76)]"
1101220487,4,"[np.int64(24), np.int64(50), np.int64(51), np.int64(77)]"
119613557,1,[np.int64(51)]
119639487,1,[np.int64(51)]
282855338,12,"[np.int64(14), np.int64(15), np.int64(16), np.int64(21), np.int64(22), np.int64(23), np.int64(41), np.int64(48), np.int64(49), np.int64(50), np.int64(76), np.int64(77)]"
161024940,7,"[np.int64(16), np.int64(22), np.int64(23), np.int64(49), np.int64(50), np.int64(76), np.int64(77)]"
420807841,1,[np.int64(51)]
1100511591,1,[np.int64(51)]
161058722,6,"[np.int64(16), np.int64(23), np.int64(49), np.int64(50), np.int64(76), np.int64(77)]"
229873369,5,"[np.int64(24), np.int64(50), np.int64(51), np.int64(77), np.int64(78)]"
349674635,1,[np.int64(51)]
368804760,0,[]
229540730,0,[]
345259916,4,"[np.int64(24), np.int64(50), np.int64(51), np.int64(77)]"
233186332,15,"[np.int64(14), np.int64(15), np.int64(16), np.int64(20), np.int64(21), np.int64(22), np.int64(40), np.int64(41), np.int64(47), np.int64(49), np.int64(53), np.int64(60), np.int64(74), np.int64(76), np.int64(80)]"
368894360,1,[np.int64(51)]
418027000,1,[np.int64(51)]
67748689,6,"[np.int64(23), np.int64(24), np.int64(50), np.int64(51), np.int64(77), np.int64(78)]"
20204058,6,"[np.int64(23), np.int64(24), np.int64(50), np.int64(51), np.int64(77), np.int64(78)]"
311180437,1,[np.int64(51)]
229551787,1,[np.int64(51)]
288185404,15,"[np.int64(14), np.int64(15), np.int64(19), np.int64(20), np.int64(21), np.int64(26), np.int64(40), np.int64(41), np.int64(47), np.int64(48), np.int64(53), np.int64(60), np.int64(73), np.int64(74), np.int64(75)]"
309765388,6,"[np.int64(16), np.int64(23), np.int64(49), np.int64(50), np.int64(76), np.int64(77)]"
351354256,2,"[np.int64(51), np.int64(78)]"
282850784,4,"[np.int64(24), np.int64(50), np.int64(51), np.int64(77)]"
366125065,7,"[np.int64(15), np.int64(22), np.int64(23), np.int64(49), np.int64(50), np.int64(76), np.int64(77)]"
416052817,1,[np.int64(51)]
28347242,4,"[np.int64(23), np.int64(24), np.int64(50), np.int64(77)]"
28348102,4,"[np.int64(23), np.int64(24), np.int64(50), np.int64(77)]"
229894375,5,"[np.int64(24), np.int64(50), np.int64(51), np.int64(77), np.int64(78)]"
449902390,1,[np.int64(51)]
229906957,2,"[np.int64(24), np.int64(51)]"
193973873,9,"[np.int64(16), np.int64(23), np.int64(24), np.int64(49), np.int64(50), np.int64(51), np.int64(76), np.int64(77), np.int64(78)]"
1102582998,6,"[np.int64(14), np.int64(15), np.int64(16), np.int64(20), np.int64(22), np.int64(26)]"
116384247,7,"[np.int64(16), np.int64(23), np.int64(24), np.int64(50), np.int64(51), np.int64(77), np.int64(78)]"
355810854,2,"[np.int64(51), np.int64(78)]"
383521659,2,"[np.int64(51), np.int64(78)]"
41715005,5,"[np.int64(24), np.int64(50), np.int64(51), np.int64(77), np.int64(78)]"
393050837,1,[np.int64(51)]
16887256,2,"[np.int64(51), np.int64(78)]"
1100264661,2,"[np.int64(51), np.int64(51)]"
141422008,1,[np.int64(51)]
235568144,9,"[np.int64(16), np.int64(23), np.int64(24), np.int64(49), np.int64(50), np.int64(51), np.int64(76), np.int64(77), np.int64(78)]"
1102093577,2,"[np.int64(23), np.int64(24)]"
230197792,5,"[np.int64(16), np.int64(23), np.int64(24), np.int64(50), np.int64(77)]"
41711473,5,"[np.int64(24), np.int64(50), np.int64(51), np.int64(77), np.int64(78)]"
159331748,15,"[np.int64(14), np.int64(15), np.int64(19), np.int64(20), np.int64(21), np.int64(25), np.int64(26), np.int64(59), np.int64(60), np.int64(73), np.int64(74), np.int64(75), np.int64(79), np.int64(82), np.int64(86)]"
159332203,18,"[np.int64(14), np.int64(19), np.int64(21), np.int64(25), np.int64(26), np.int64(40), np.int64(41), np.int64(47), np.int64(60), np.int64(59), np.int64(48), np.int64(52), np.int64(53), np.int64(73), np.int64(79), np.int64(74), np.int64(75), np.int64(86)]"
355740729,3,"[np.int64(24), np.int64(51), np.int64(78)]"
138295548,6,"[np.int64(23), np.int64(24), np.int64(50), np.int64(51), np.int64(77), np.int64(78)]"
284292958,2,"[np.int64(24), np.int64(51)]"
233466081,4,"[np.int64(24), np.int64(50), np.int64(77), np.int64(78)]"
155948315,7,"[np.int64(16), np.int64(23), np.int64(24), np.int64(50), np.int64(51), np.int64(77), np.int64(78)]"
202509979,13,"[np.int64(15), np.int64(16), np.int64(21), np.int64(22), np.int64(23), np.int64(24), np.int64(41), np.int64(48), np.int64(49), np.int64(50), np.int64(75), np.int64(76), np.int64(77)]"
366654110,1,[np.int64(51)]
393116102,1,[np.int64(51)]
1100264662,1,[np.int64(51)]
393127616,1,[np.int64(51)]
255861229,2,"[np.int64(24), np.int64(78)]"
459278347,2,"[np.int64(24), np.int64(51)]"
161721671,11,"[np.int64(15), np.int64(16), np.int64(22), np.int64(24), np.int64(49), np.int64(50), np.int64(51), np.int64(76), np.int64(77), np.int64(78), np.int64(82)]"
296856546,0,[]
229902025,3,"[np.int64(24), np.int64(51), np.int64(78)]"
449901131,0,[]
449902389,1,[np.int64(51)]
1100298261,2,"[np.int64(51), np.int64(51)]"
460398736,1,[np.int64(51)]
296740796,1,[np.int64(51)]
